query_id,true_candidate_id,candidate_id,retained,original_candidate_count,gated_candidate_count,union_gate,per_policy_top_k
79,CASMI_MOL_1196870,CASMI_MOL_1196870,True,2001,39,union_all_low_cost,25
80,CASMI_MOL_1196871,CASMI_MOL_1196871,True,2001,47,union_all_low_cost,25
81,CASMI_MOL_1196872,CASMI_MOL_1196872,True,276,45,union_all_low_cost,25
82,CASMI_MOL_1196873,CASMI_MOL_1196873,True,2001,26,union_all_low_cost,25
83,CASMI_MOL_1196874,CASMI_MOL_1196874,True,2001,25,union_all_low_cost,25
84,CASMI_MOL_1196852,CASMI_MOL_1196852,True,2001,27,union_all_low_cost,25
85,CASMI_MOL_1196834,CASMI_MOL_1196834,True,2001,38,union_all_low_cost,25
86,CASMI_MOL_1196875,CASMI_MOL_1196875,True,2001,45,union_all_low_cost,25
87,CASMI_MOL_1196876,CASMI_MOL_1196876,True,2001,32,union_all_low_cost,25
88,CASMI_MOL_1196877,CASMI_MOL_1196877,True,2001,65,union_all_low_cost,25
89,CASMI_MOL_1196805,CASMI_MOL_1196805,True,2001,25,union_all_low_cost,25
90,CASMI_MOL_1196878,CASMI_MOL_1196878,True,1959,31,union_all_low_cost,25
91,CASMI_MOL_1196847,CASMI_MOL_1196847,True,2001,47,union_all_low_cost,25
92,CASMI_MOL_1196880,CASMI_MOL_1196880,True,1729,74,union_all_low_cost,25
93,CASMI_MOL_1196881,CASMI_MOL_1196881,True,2001,60,union_all_low_cost,25
94,CASMI_MOL_1196882,CASMI_MOL_1196882,True,347,42,union_all_low_cost,25
95,CASMI_MOL_1196883,CASMI_MOL_1196883,True,1877,75,union_all_low_cost,25
96,CASMI_MOL_1196884,CASMI_MOL_1196884,True,2001,58,union_all_low_cost,25
97,CASMI_MOL_1196885,CASMI_MOL_1196885,True,2001,74,union_all_low_cost,25
98,CASMI_MOL_1196886,CASMI_MOL_1196886,True,2001,47,union_all_low_cost,25
99,CASMI_MOL_1196887,CASMI_MOL_1196887,True,2001,66,union_all_low_cost,25
100,CASMI_MOL_1196888,CASMI_MOL_1196888,True,2001,33,union_all_low_cost,25
101,CASMI_MOL_1196890,CASMI_MOL_1196890,True,2001,36,union_all_low_cost,25
102,CASMI_MOL_1196891,CASMI_MOL_1196891,True,2001,66,union_all_low_cost,25
103,CASMI_MOL_1196892,CASMI_MOL_1196892,True,678,57,union_all_low_cost,25
104,CASMI_MOL_1196893,CASMI_MOL_1196893,True,2001,63,union_all_low_cost,25
105,CASMI_MOL_1196894,CASMI_MOL_1196894,True,2001,52,union_all_low_cost,25
106,CASMI_MOL_1196895,CASMI_MOL_1196895,True,2001,60,union_all_low_cost,25
107,CASMI_MOL_1196896,CASMI_MOL_1196896,True,2001,37,union_all_low_cost,25
108,CASMI_MOL_1196899,CASMI_MOL_1196899,True,2001,25,union_all_low_cost,25
109,CASMI_MOL_1196900,CASMI_MOL_1196900,True,2001,74,union_all_low_cost,25
110,CASMI_MOL_1196901,CASMI_MOL_1196901,True,824,69,union_all_low_cost,25
111,CASMI_MOL_1196902,CASMI_MOL_1196902,True,2001,25,union_all_low_cost,25
112,CASMI_MOL_1196903,CASMI_MOL_1196903,True,2001,56,union_all_low_cost,25
113,CASMI_MOL_1196905,CASMI_MOL_1196905,True,2001,47,union_all_low_cost,25
114,CASMI_MOL_1196906,CASMI_MOL_1196906,True,689,48,union_all_low_cost,25
115,CASMI_MOL_1196907,CASMI_MOL_1196907,True,1876,43,union_all_low_cost,25
116,CASMI_MOL_1196909,CASMI_MOL_1196909,True,2001,50,union_all_low_cost,25
117,CASMI_MOL_1196910,CASMI_MOL_1196910,True,2001,66,union_all_low_cost,25
118,CASMI_MOL_1196911,CASMI_MOL_1196911,True,2001,50,union_all_low_cost,25
119,CASMI_MOL_1196912,CASMI_MOL_1196912,True,2001,66,union_all_low_cost,25
120,CASMI_MOL_1196913,CASMI_MOL_1196913,True,2001,26,union_all_low_cost,25
121,CASMI_MOL_1196918,CASMI_MOL_1196918,True,2001,40,union_all_low_cost,25
122,CASMI_MOL_1196919,CASMI_MOL_1196919,True,2001,56,union_all_low_cost,25
123,CASMI_MOL_1196920,CASMI_MOL_1196920,True,2001,66,union_all_low_cost,25
124,CASMI_MOL_1196921,CASMI_MOL_1196921,True,2001,64,union_all_low_cost,25
125,CASMI_MOL_1196922,CASMI_MOL_1196922,True,2001,35,union_all_low_cost,25
126,CASMI_MOL_1196923,CASMI_MOL_1196923,True,2001,39,union_all_low_cost,25
127,CASMI_MOL_1196924,CASMI_MOL_1196924,True,1657,58,union_all_low_cost,25
128,CASMI_MOL_1196925,CASMI_MOL_1196925,True,2001,50,union_all_low_cost,25
129,CASMI_MOL_1196897,CASMI_MOL_1196897,True,2001,34,union_all_low_cost,25
130,CASMI_MOL_1196926,CASMI_MOL_1196926,True,2001,48,union_all_low_cost,25
131,CASMI_MOL_1196928,CASMI_MOL_1196928,True,2001,27,union_all_low_cost,25
132,CASMI_MOL_1196929,CASMI_MOL_1196929,True,2001,50,union_all_low_cost,25
133,CASMI_MOL_1196930,CASMI_MOL_1196930,True,2001,64,union_all_low_cost,25
134,CASMI_MOL_1196932,CASMI_MOL_1196932,True,2001,67,union_all_low_cost,25
135,CASMI_MOL_1196933,CASMI_MOL_1196933,True,2001,51,union_all_low_cost,25
136,CASMI_MOL_1196934,CASMI_MOL_1196934,True,2001,44,union_all_low_cost,25
137,CASMI_MOL_1196935,CASMI_MOL_1196935,True,2001,72,union_all_low_cost,25
138,CASMI_MOL_1196936,CASMI_MOL_1196936,True,2001,60,union_all_low_cost,25
139,CASMI_MOL_1196937,CASMI_MOL_1196937,True,631,24,union_all_low_cost,25
140,CASMI_MOL_1196939,CASMI_MOL_1196939,True,2001,41,union_all_low_cost,25
141,CASMI_MOL_1196941,CASMI_MOL_1196941,True,2001,54,union_all_low_cost,25
142,CASMI_MOL_1196942,CASMI_MOL_1196942,True,2001,44,union_all_low_cost,25
143,CASMI_MOL_1196943,CASMI_MOL_1196943,True,2001,64,union_all_low_cost,25
144,CASMI_MOL_1196944,CASMI_MOL_1196944,True,2001,38,union_all_low_cost,25
145,CASMI_MOL_1196938,CASMI_MOL_1196938,True,316,72,union_all_low_cost,25
146,CASMI_MOL_1196945,CASMI_MOL_1196945,True,1277,50,union_all_low_cost,25
147,CASMI_MOL_1196946,CASMI_MOL_1196946,True,2001,51,union_all_low_cost,25
148,CASMI_MOL_1196947,CASMI_MOL_1196947,True,2001,31,union_all_low_cost,25
149,CASMI_MOL_1196948,CASMI_MOL_1196948,True,2001,67,union_all_low_cost,25
150,CASMI_MOL_1196949,CASMI_MOL_1196949,True,2001,62,union_all_low_cost,25
151,CASMI_MOL_1196950,CASMI_MOL_1196950,True,1793,27,union_all_low_cost,25
152,CASMI_MOL_1196951,CASMI_MOL_1196951,True,2001,37,union_all_low_cost,25
153,CASMI_MOL_1196952,CASMI_MOL_1196952,True,2001,81,union_all_low_cost,25
154,CASMI_MOL_1196953,CASMI_MOL_1196953,True,2001,50,union_all_low_cost,25
155,CASMI_MOL_1196954,CASMI_MOL_1196954,True,2001,73,union_all_low_cost,25
156,CASMI_MOL_1196955,CASMI_MOL_1196955,True,2001,48,union_all_low_cost,25
157,CASMI_MOL_1196956,CASMI_MOL_1196956,True,2001,43,union_all_low_cost,25
158,CASMI_MOL_1196958,CASMI_MOL_1196958,True,2001,74,union_all_low_cost,25
159,CASMI_MOL_1196914,CASMI_MOL_1196914,True,2001,26,union_all_low_cost,25
160,CASMI_MOL_1196959,CASMI_MOL_1196959,True,658,62,union_all_low_cost,25
161,CASMI_MOL_1196960,CASMI_MOL_1196960,True,2001,59,union_all_low_cost,25
162,CASMI_MOL_1196961,CASMI_MOL_1196961,True,529,58,union_all_low_cost,25
163,CASMI_MOL_1196962,CASMI_MOL_1196962,True,361,55,union_all_low_cost,25
164,CASMI_MOL_1196963,CASMI_MOL_1196963,True,2001,43,union_all_low_cost,25
165,CASMI_MOL_1196937,CASMI_MOL_1196937,True,631,18,union_all_low_cost,25
166,CASMI_MOL_1196964,CASMI_MOL_1196964,True,2001,29,union_all_low_cost,25
167,CASMI_MOL_1196965,CASMI_MOL_1196965,True,2001,29,union_all_low_cost,25
168,CASMI_MOL_1196966,CASMI_MOL_1196966,True,2001,38,union_all_low_cost,25
169,CASMI_MOL_1196967,CASMI_MOL_1196967,True,2001,48,union_all_low_cost,25
170,CASMI_MOL_1196898,CASMI_MOL_1196898,True,2001,34,union_all_low_cost,25
171,CASMI_MOL_1196968,CASMI_MOL_1196968,True,1728,50,union_all_low_cost,25
172,CASMI_MOL_1196879,CASMI_MOL_1196879,True,1959,31,union_all_low_cost,25
173,CASMI_MOL_1196969,CASMI_MOL_1196969,True,2001,61,union_all_low_cost,25
174,CASMI_MOL_1196970,CASMI_MOL_1196970,True,388,45,union_all_low_cost,25
175,CASMI_MOL_1196971,CASMI_MOL_1196971,True,2001,74,union_all_low_cost,25
176,CASMI_MOL_1196972,CASMI_MOL_1196972,True,2001,73,union_all_low_cost,25
177,CASMI_MOL_1196973,CASMI_MOL_1196973,True,336,55,union_all_low_cost,25
178,CASMI_MOL_1196974,,False,2001,58,union_all_low_cost,25
179,CASMI_MOL_1196975,CASMI_MOL_1196975,True,2001,75,union_all_low_cost,25
180,CASMI_MOL_1196976,CASMI_MOL_1196976,True,2001,71,union_all_low_cost,25
181,CASMI_MOL_1196915,CASMI_MOL_1196915,True,2001,26,union_all_low_cost,25
182,CASMI_MOL_1196977,CASMI_MOL_1196977,True,826,70,union_all_low_cost,25
183,CASMI_MOL_1196931,CASMI_MOL_1196931,True,2001,62,union_all_low_cost,25
184,CASMI_MOL_1196978,CASMI_MOL_1196978,True,219,34,union_all_low_cost,25
185,CASMI_MOL_1196979,CASMI_MOL_1196979,True,2001,29,union_all_low_cost,25
186,CASMI_MOL_1196980,CASMI_MOL_1196980,True,2001,50,union_all_low_cost,25
187,CASMI_MOL_1196981,CASMI_MOL_1196981,True,2001,55,union_all_low_cost,25
188,CASMI_MOL_1196982,CASMI_MOL_1196982,True,2001,73,union_all_low_cost,25
189,CASMI_MOL_1196983,,False,2001,47,union_all_low_cost,25
190,CASMI_MOL_1196940,CASMI_MOL_1196940,True,2001,41,union_all_low_cost,25
191,CASMI_MOL_1196908,CASMI_MOL_1196908,True,1876,43,union_all_low_cost,25
192,CASMI_MOL_1196984,,False,735,75,union_all_low_cost,25
193,CASMI_MOL_1196985,,False,2001,66,union_all_low_cost,25
194,CASMI_MOL_1196986,,False,2001,54,union_all_low_cost,25
195,CASMI_MOL_1196987,,False,1274,49,union_all_low_cost,25
196,CASMI_MOL_1196988,,False,2001,61,union_all_low_cost,25
197,CASMI_MOL_1196989,,False,1202,49,union_all_low_cost,25
198,CASMI_MOL_1196990,,False,2001,37,union_all_low_cost,25
199,CASMI_MOL_1196991,,False,2001,70,union_all_low_cost,25
200,CASMI_MOL_1196992,,False,510,54,union_all_low_cost,25
201,CASMI_MOL_1196993,,False,2001,64,union_all_low_cost,25
202,CASMI_MOL_1196994,,False,2001,38,union_all_low_cost,25
203,CASMI_MOL_1196889,CASMI_MOL_1196889,True,2001,47,union_all_low_cost,25
204,CASMI_MOL_1196995,,False,2001,74,union_all_low_cost,25
205,CASMI_MOL_1196996,,False,2001,46,union_all_low_cost,25
206,CASMI_MOL_1196927,CASMI_MOL_1196927,True,2001,75,union_all_low_cost,25
207,CASMI_MOL_1196997,,False,2001,39,union_all_low_cost,25
208,CASMI_MOL_1196916,CASMI_MOL_1196916,True,2001,26,union_all_low_cost,25
209,CASMI_MOL_1196904,CASMI_MOL_1196904,True,2001,56,union_all_low_cost,25
210,CASMI_MOL_1196998,,False,2001,25,union_all_low_cost,25
211,CASMI_MOL_1196999,,False,2001,25,union_all_low_cost,25
212,CASMI_MOL_1197000,,False,2001,25,union_all_low_cost,25
213,CASMI_MOL_1197001,,False,2001,47,union_all_low_cost,25
214,CASMI_MOL_1197002,,False,1846,64,union_all_low_cost,25
215,CASMI_MOL_1197003,,False,2001,47,union_all_low_cost,25
216,CASMI_MOL_1197004,,False,2001,75,union_all_low_cost,25
217,CASMI_MOL_1197005,,False,2001,49,union_all_low_cost,25
218,CASMI_MOL_1197006,,False,2001,61,union_all_low_cost,25
219,CASMI_MOL_1197007,,False,2001,43,union_all_low_cost,25
220,CASMI_MOL_1196917,CASMI_MOL_1196917,True,2001,26,union_all_low_cost,25
221,CASMI_MOL_1197008,,False,2001,61,union_all_low_cost,25
222,CASMI_MOL_1197009,,False,2001,50,union_all_low_cost,25
223,CASMI_MOL_1197010,,False,2001,53,union_all_low_cost,25
224,CASMI_MOL_1197011,,False,2001,54,union_all_low_cost,25
225,CASMI_MOL_1197012,,False,2001,74,union_all_low_cost,25
226,CASMI_MOL_1197013,,False,2001,25,union_all_low_cost,25
227,CASMI_MOL_1197014,,False,1329,47,union_all_low_cost,25
228,CASMI_MOL_1196957,CASMI_MOL_1196957,True,2001,43,union_all_low_cost,25
0,CASMI_MOL_1196787,,False,1241,143,union_all_low_cost,50
1,CASMI_MOL_1196788,CASMI_MOL_1196788,True,2001,125,union_all_low_cost,50
2,CASMI_MOL_1196789,CASMI_MOL_1196789,True,2001,150,union_all_low_cost,50
3,CASMI_MOL_1196790,,False,2001,81,union_all_low_cost,50
4,CASMI_MOL_1196791,CASMI_MOL_1196791,True,2001,143,union_all_low_cost,50
5,CASMI_MOL_1196792,CASMI_MOL_1196792,True,1074,162,union_all_low_cost,50
6,CASMI_MOL_1196793,CASMI_MOL_1196793,True,1524,94,union_all_low_cost,50
7,CASMI_MOL_1196794,CASMI_MOL_1196794,True,2001,55,union_all_low_cost,50
8,CASMI_MOL_1196795,CASMI_MOL_1196795,True,1910,126,union_all_low_cost,50
9,CASMI_MOL_1196796,CASMI_MOL_1196796,True,2001,148,union_all_low_cost,50
10,CASMI_MOL_1196797,CASMI_MOL_1196797,True,2001,106,union_all_low_cost,50
11,CASMI_MOL_1196798,,False,2001,150,union_all_low_cost,50
12,CASMI_MOL_1196799,CASMI_MOL_1196799,True,2001,56,union_all_low_cost,50
13,CASMI_MOL_1196800,CASMI_MOL_1196800,True,548,137,union_all_low_cost,50
14,CASMI_MOL_1196801,CASMI_MOL_1196801,True,2001,142,union_all_low_cost,50
15,CASMI_MOL_1196802,,False,2001,150,union_all_low_cost,50
16,CASMI_MOL_1196803,CASMI_MOL_1196803,True,103,50,union_all_low_cost,50
17,CASMI_MOL_1196804,CASMI_MOL_1196804,True,2001,52,union_all_low_cost,50
18,CASMI_MOL_1196806,CASMI_MOL_1196806,True,2001,50,union_all_low_cost,50
19,CASMI_MOL_1196807,CASMI_MOL_1196807,True,2001,58,union_all_low_cost,50
20,CASMI_MOL_1196808,CASMI_MOL_1196808,True,405,88,union_all_low_cost,50
21,CASMI_MOL_1196809,CASMI_MOL_1196809,True,2001,150,union_all_low_cost,50
22,CASMI_MOL_1196810,,False,2001,63,union_all_low_cost,50
23,CASMI_MOL_1196811,,False,2001,51,union_all_low_cost,50
24,CASMI_MOL_1196813,,False,2001,95,union_all_low_cost,50
25,CASMI_MOL_1196814,CASMI_MOL_1196814,True,2001,50,union_all_low_cost,50
26,CASMI_MOL_1196815,CASMI_MOL_1196815,True,2001,116,union_all_low_cost,50
27,CASMI_MOL_1196816,CASMI_MOL_1196816,True,2001,149,union_all_low_cost,50
28,CASMI_MOL_1196817,CASMI_MOL_1196817,True,2001,78,union_all_low_cost,50
29,CASMI_MOL_1196818,CASMI_MOL_1196818,True,2001,135,union_all_low_cost,50
30,CASMI_MOL_1196819,CASMI_MOL_1196819,True,2001,95,union_all_low_cost,50
31,CASMI_MOL_1196820,CASMI_MOL_1196820,True,2001,64,union_all_low_cost,50
32,CASMI_MOL_1196821,CASMI_MOL_1196821,True,2001,146,union_all_low_cost,50
33,CASMI_MOL_1196822,CASMI_MOL_1196822,True,2001,128,union_all_low_cost,50
34,CASMI_MOL_1196823,CASMI_MOL_1196823,True,457,50,union_all_low_cost,50
35,CASMI_MOL_1196824,CASMI_MOL_1196824,True,233,83,union_all_low_cost,50
36,CASMI_MOL_1196825,CASMI_MOL_1196825,True,2001,148,union_all_low_cost,50
37,CASMI_MOL_1196826,CASMI_MOL_1196826,True,2001,80,union_all_low_cost,50
38,CASMI_MOL_1196827,CASMI_MOL_1196827,True,2001,64,union_all_low_cost,50
39,CASMI_MOL_1196829,CASMI_MOL_1196829,True,859,50,union_all_low_cost,50
40,CASMI_MOL_1196830,,False,2001,185,union_all_low_cost,50
41,CASMI_MOL_1196831,CASMI_MOL_1196831,True,2001,147,union_all_low_cost,50
42,CASMI_MOL_1196832,CASMI_MOL_1196832,True,2001,65,union_all_low_cost,50
43,CASMI_MOL_1196833,CASMI_MOL_1196833,True,2001,77,union_all_low_cost,50
44,CASMI_MOL_1196835,CASMI_MOL_1196835,True,1509,99,union_all_low_cost,50
45,CASMI_MOL_1196836,CASMI_MOL_1196836,True,2001,53,union_all_low_cost,50
46,CASMI_MOL_1196837,CASMI_MOL_1196837,True,960,100,union_all_low_cost,50
47,CASMI_MOL_1196838,CASMI_MOL_1196838,True,1798,132,union_all_low_cost,50
48,CASMI_MOL_1196839,CASMI_MOL_1196839,True,2001,106,union_all_low_cost,50
49,CASMI_MOL_1196840,CASMI_MOL_1196840,True,729,92,union_all_low_cost,50
50,CASMI_MOL_1196841,CASMI_MOL_1196841,True,1506,100,union_all_low_cost,50
51,CASMI_MOL_1196842,CASMI_MOL_1196842,True,558,135,union_all_low_cost,50
52,CASMI_MOL_1196843,CASMI_MOL_1196843,True,2001,148,union_all_low_cost,50
53,CASMI_MOL_1196844,CASMI_MOL_1196844,True,1206,50,union_all_low_cost,50
54,CASMI_MOL_1196845,CASMI_MOL_1196845,True,2001,75,union_all_low_cost,50
55,CASMI_MOL_1196846,CASMI_MOL_1196846,True,2001,87,union_all_low_cost,50
56,CASMI_MOL_1196828,CASMI_MOL_1196828,True,2001,64,union_all_low_cost,50
57,CASMI_MOL_1196848,CASMI_MOL_1196848,True,2001,98,union_all_low_cost,50
58,CASMI_MOL_1196849,CASMI_MOL_1196849,True,2001,50,union_all_low_cost,50
59,CASMI_MOL_1196850,CASMI_MOL_1196850,True,2001,50,union_all_low_cost,50
60,CASMI_MOL_1196851,CASMI_MOL_1196851,True,2001,74,union_all_low_cost,50
61,CASMI_MOL_1196853,CASMI_MOL_1196853,True,2001,121,union_all_low_cost,50
62,CASMI_MOL_1196854,CASMI_MOL_1196854,True,2001,150,union_all_low_cost,50
63,CASMI_MOL_1196855,CASMI_MOL_1196855,True,2001,55,union_all_low_cost,50
64,CASMI_MOL_1196856,CASMI_MOL_1196856,True,817,149,union_all_low_cost,50
65,CASMI_MOL_1196857,CASMI_MOL_1196857,True,2001,53,union_all_low_cost,50
66,CASMI_MOL_1196858,CASMI_MOL_1196858,True,2001,149,union_all_low_cost,50
67,CASMI_MOL_1196859,CASMI_MOL_1196859,True,2001,120,union_all_low_cost,50
68,CASMI_MOL_1196860,CASMI_MOL_1196860,True,1511,50,union_all_low_cost,50
69,CASMI_MOL_1196861,CASMI_MOL_1196861,True,2001,101,union_all_low_cost,50
70,CASMI_MOL_1196862,CASMI_MOL_1196862,True,2001,86,union_all_low_cost,50
71,CASMI_MOL_1196863,CASMI_MOL_1196863,True,2001,50,union_all_low_cost,50
72,CASMI_MOL_1196864,CASMI_MOL_1196864,True,2001,97,union_all_low_cost,50
73,CASMI_MOL_1196865,CASMI_MOL_1196865,True,2001,50,union_all_low_cost,50
74,CASMI_MOL_1196866,CASMI_MOL_1196866,True,2001,50,union_all_low_cost,50
75,CASMI_MOL_1196867,CASMI_MOL_1196867,True,2001,132,union_all_low_cost,50
76,CASMI_MOL_1196812,,False,2001,55,union_all_low_cost,50
77,CASMI_MOL_1196868,CASMI_MOL_1196868,True,2001,98,union_all_low_cost,50
78,CASMI_MOL_1196869,CASMI_MOL_1196869,True,787,50,union_all_low_cost,50
79,CASMI_MOL_1196870,CASMI_MOL_1196870,True,2001,84,union_all_low_cost,50
80,CASMI_MOL_1196871,CASMI_MOL_1196871,True,2001,94,union_all_low_cost,50
81,CASMI_MOL_1196872,CASMI_MOL_1196872,True,276,79,union_all_low_cost,50
82,CASMI_MOL_1196873,CASMI_MOL_1196873,True,2001,51,union_all_low_cost,50
83,CASMI_MOL_1196874,CASMI_MOL_1196874,True,2001,50,union_all_low_cost,50
84,CASMI_MOL_1196852,CASMI_MOL_1196852,True,2001,52,union_all_low_cost,50
85,CASMI_MOL_1196834,CASMI_MOL_1196834,True,2001,76,union_all_low_cost,50
86,CASMI_MOL_1196875,CASMI_MOL_1196875,True,2001,81,union_all_low_cost,50
87,CASMI_MOL_1196876,CASMI_MOL_1196876,True,2001,63,union_all_low_cost,50
88,CASMI_MOL_1196877,CASMI_MOL_1196877,True,2001,112,union_all_low_cost,50
89,CASMI_MOL_1196805,CASMI_MOL_1196805,True,2001,51,union_all_low_cost,50
90,CASMI_MOL_1196878,CASMI_MOL_1196878,True,1959,64,union_all_low_cost,50
91,CASMI_MOL_1196847,CASMI_MOL_1196847,True,2001,90,union_all_low_cost,50
92,CASMI_MOL_1196880,CASMI_MOL_1196880,True,1729,149,union_all_low_cost,50
93,CASMI_MOL_1196881,CASMI_MOL_1196881,True,2001,131,union_all_low_cost,50
94,CASMI_MOL_1196882,CASMI_MOL_1196882,True,347,70,union_all_low_cost,50
95,CASMI_MOL_1196883,CASMI_MOL_1196883,True,1877,150,union_all_low_cost,50
96,CASMI_MOL_1196884,CASMI_MOL_1196884,True,2001,104,union_all_low_cost,50
97,CASMI_MOL_1196885,CASMI_MOL_1196885,True,2001,149,union_all_low_cost,50
98,CASMI_MOL_1196886,CASMI_MOL_1196886,True,2001,93,union_all_low_cost,50
99,CASMI_MOL_1196887,CASMI_MOL_1196887,True,2001,116,union_all_low_cost,50
100,CASMI_MOL_1196888,CASMI_MOL_1196888,True,2001,62,union_all_low_cost,50
101,CASMI_MOL_1196890,CASMI_MOL_1196890,True,2001,76,union_all_low_cost,50
102,CASMI_MOL_1196891,CASMI_MOL_1196891,True,2001,141,union_all_low_cost,50
103,CASMI_MOL_1196892,CASMI_MOL_1196892,True,678,85,union_all_low_cost,50
104,CASMI_MOL_1196893,CASMI_MOL_1196893,True,2001,113,union_all_low_cost,50
105,CASMI_MOL_1196894,CASMI_MOL_1196894,True,2001,90,union_all_low_cost,50
106,CASMI_MOL_1196895,CASMI_MOL_1196895,True,2001,105,union_all_low_cost,50
107,CASMI_MOL_1196896,CASMI_MOL_1196896,True,2001,77,union_all_low_cost,50
108,CASMI_MOL_1196899,CASMI_MOL_1196899,True,2001,50,union_all_low_cost,50
109,CASMI_MOL_1196900,CASMI_MOL_1196900,True,2001,146,union_all_low_cost,50
110,CASMI_MOL_1196901,CASMI_MOL_1196901,True,824,105,union_all_low_cost,50
111,CASMI_MOL_1196902,CASMI_MOL_1196902,True,2001,50,union_all_low_cost,50
112,CASMI_MOL_1196903,CASMI_MOL_1196903,True,2001,101,union_all_low_cost,50
113,CASMI_MOL_1196905,CASMI_MOL_1196905,True,2001,95,union_all_low_cost,50
114,CASMI_MOL_1196906,CASMI_MOL_1196906,True,689,94,union_all_low_cost,50
115,CASMI_MOL_1196907,CASMI_MOL_1196907,True,1876,91,union_all_low_cost,50
116,CASMI_MOL_1196909,CASMI_MOL_1196909,True,2001,100,union_all_low_cost,50
117,CASMI_MOL_1196910,CASMI_MOL_1196910,True,2001,139,union_all_low_cost,50
118,CASMI_MOL_1196911,CASMI_MOL_1196911,True,2001,101,union_all_low_cost,50
119,CASMI_MOL_1196912,CASMI_MOL_1196912,True,2001,123,union_all_low_cost,50
120,CASMI_MOL_1196913,CASMI_MOL_1196913,True,2001,52,union_all_low_cost,50
121,CASMI_MOL_1196918,CASMI_MOL_1196918,True,2001,82,union_all_low_cost,50
122,CASMI_MOL_1196919,CASMI_MOL_1196919,True,2001,106,union_all_low_cost,50
123,CASMI_MOL_1196920,CASMI_MOL_1196920,True,2001,112,union_all_low_cost,50
124,CASMI_MOL_1196921,CASMI_MOL_1196921,True,2001,134,union_all_low_cost,50
125,CASMI_MOL_1196922,CASMI_MOL_1196922,True,2001,82,union_all_low_cost,50
126,CASMI_MOL_1196923,CASMI_MOL_1196923,True,2001,71,union_all_low_cost,50
127,CASMI_MOL_1196924,CASMI_MOL_1196924,True,1657,108,union_all_low_cost,50
128,CASMI_MOL_1196925,CASMI_MOL_1196925,True,2001,100,union_all_low_cost,50
129,CASMI_MOL_1196897,CASMI_MOL_1196897,True,2001,77,union_all_low_cost,50
130,CASMI_MOL_1196926,CASMI_MOL_1196926,True,2001,91,union_all_low_cost,50
131,CASMI_MOL_1196928,CASMI_MOL_1196928,True,2001,52,union_all_low_cost,50
132,CASMI_MOL_1196929,CASMI_MOL_1196929,True,2001,91,union_all_low_cost,50
133,CASMI_MOL_1196930,CASMI_MOL_1196930,True,2001,114,union_all_low_cost,50
134,CASMI_MOL_1196932,CASMI_MOL_1196932,True,2001,140,union_all_low_cost,50
135,CASMI_MOL_1196933,CASMI_MOL_1196933,True,2001,103,union_all_low_cost,50
136,CASMI_MOL_1196934,CASMI_MOL_1196934,True,2001,81,union_all_low_cost,50
137,CASMI_MOL_1196935,CASMI_MOL_1196935,True,2001,121,union_all_low_cost,50
138,CASMI_MOL_1196936,CASMI_MOL_1196936,True,2001,93,union_all_low_cost,50
139,CASMI_MOL_1196937,CASMI_MOL_1196937,True,631,50,union_all_low_cost,50
140,CASMI_MOL_1196939,CASMI_MOL_1196939,True,2001,91,union_all_low_cost,50
141,CASMI_MOL_1196941,CASMI_MOL_1196941,True,2001,112,union_all_low_cost,50
142,CASMI_MOL_1196942,CASMI_MOL_1196942,True,2001,90,union_all_low_cost,50
143,CASMI_MOL_1196943,CASMI_MOL_1196943,True,2001,139,union_all_low_cost,50
144,CASMI_MOL_1196944,CASMI_MOL_1196944,True,2001,70,union_all_low_cost,50
145,CASMI_MOL_1196938,CASMI_MOL_1196938,True,316,109,union_all_low_cost,50
146,CASMI_MOL_1196945,CASMI_MOL_1196945,True,1277,99,union_all_low_cost,50
147,CASMI_MOL_1196946,CASMI_MOL_1196946,True,2001,101,union_all_low_cost,50
148,CASMI_MOL_1196947,CASMI_MOL_1196947,True,2001,61,union_all_low_cost,50
149,CASMI_MOL_1196948,CASMI_MOL_1196948,True,2001,131,union_all_low_cost,50
150,CASMI_MOL_1196949,CASMI_MOL_1196949,True,2001,133,union_all_low_cost,50
151,CASMI_MOL_1196950,CASMI_MOL_1196950,True,1793,52,union_all_low_cost,50
152,CASMI_MOL_1196951,CASMI_MOL_1196951,True,2001,73,union_all_low_cost,50
153,CASMI_MOL_1196952,CASMI_MOL_1196952,True,2001,145,union_all_low_cost,50
154,CASMI_MOL_1196953,CASMI_MOL_1196953,True,2001,100,union_all_low_cost,50
155,CASMI_MOL_1196954,CASMI_MOL_1196954,True,2001,147,union_all_low_cost,50
156,CASMI_MOL_1196955,CASMI_MOL_1196955,True,2001,97,union_all_low_cost,50
157,CASMI_MOL_1196956,CASMI_MOL_1196956,True,2001,75,union_all_low_cost,50
158,CASMI_MOL_1196958,CASMI_MOL_1196958,True,2001,149,union_all_low_cost,50
159,CASMI_MOL_1196914,CASMI_MOL_1196914,True,2001,52,union_all_low_cost,50
160,CASMI_MOL_1196959,CASMI_MOL_1196959,True,658,112,union_all_low_cost,50
161,CASMI_MOL_1196960,CASMI_MOL_1196960,True,2001,109,union_all_low_cost,50
162,CASMI_MOL_1196961,CASMI_MOL_1196961,True,529,108,union_all_low_cost,50
163,CASMI_MOL_1196962,CASMI_MOL_1196962,True,361,99,union_all_low_cost,50
164,CASMI_MOL_1196963,CASMI_MOL_1196963,True,2001,92,union_all_low_cost,50
