dataset,spectrum_id,query_id,true compound name if available,true SMILES,true InChIKey,true molecular formula,PFAS class/subclass if available,precursor m/z,ion mode,adduct,number of candidates,FragAnnotor true rank,FragAnnotor top-1 candidate SMILES,FragAnnotor top-1 candidate InChIKey,FragAnnotor top-1 score,FragAnnotor status,FragAnnotor native_or_fallback,CFM-ID true rank,CFM-ID top-1 candidate SMILES,CFM-ID top-1 candidate InChIKey,CFM-ID top-1 score,CFM-ID status,CFM-ID native_or_fallback,SIRIUS true rank,SIRIUS top-1 candidate SMILES,SIRIUS top-1 candidate InChIKey,SIRIUS top-1 score,SIRIUS status,SIRIUS native_or_fallback,MS2DeepScore true rank,MS2DeepScore top-1 candidate SMILES,MS2DeepScore top-1 candidate InChIKey,MS2DeepScore top-1 score,MS2DeepScore status,MS2DeepScore native_or_fallback,top-1 Tanimoto similarity,whether FragAnnotor beats CFM-ID,rank improvement over CFM-ID,whether FragAnnotor beats SIRIUS,rank improvement over SIRIUS,whether FragAnnotor beats MS2DeepScore,rank improvement over MS2DeepScore,failure category if applicable
CASMI2022,204,204,,CC=C(C)C(=O)OC1c2cc(OC)c(OC)c(OC)c2-c2c(cc(OC)c(OC)c2OC)CC(C)C1(C)O,CASMI_MOL_1196995,C29H38O9,,553.239949722027,P,[M+Na]+,2001,246.0,CCC1=CC2OC3CC4OC(=O)C=CC=CCC(=O)OCCC(C)C(O)C(=O)OCC2(CC1)C4(C)C31CO1,CASMI_MOL_1063370,0.8467194478806277,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,246.0,CCC1=CC2OC3CC4OC(=O)C=CC=CCC(=O)OCCC(C)C(O)C(=O)OCC2(CC1)C4(C)C31CO1,CASMI_MOL_1063370,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.12380952380952381,False,,False,0.0,False,,missed_top10
CASMI2022,205,205,,CC(=O)OC1Cc2ccccc2N(C(N)=O)c2ccccc21,CASMI_MOL_1196996,C17H16N2O3,,297.12325418177,P,[M+H]+,2001,1411.0,Cc1ccc(C=CCC(=O)Cc2ccc(C(=O)O)cn2)cn1,CASMI_MOL_1067178,0.8694454445083397,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1411.0,Cc1ccc(C=CCC(=O)Cc2ccc(C(=O)O)cn2)cn1,CASMI_MOL_1067178,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.09722222222222222,False,,False,0.0,False,,missed_top10
CASMI2022,206,206,,COc1cc2c(cc1O)CCc1cc(O)cc(OC)c1-2,CASMI_MOL_1196927,C16H16O4,,273.112060546875,P,[M+H]+,2001,261.0,CC(F)(F)C(F)(F)C(=O)OCCC1CCOCC1,CASMI_MOL_688961,0.8468035858708022,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,CC(F)(F)C(F)(F)C(=O)OCCC1CCOCC1,CASMI_MOL_688961,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.06779661016949153,False,,False,,False,,missed_top10
CASMI2022,207,207,,CC=CC1Oc2c(C)oc(O)c2C(O)C1O,CASMI_MOL_1196997,C11H14O5,,227.091207796557,P,[M+H]+,2001,893.0,COC(=O)C(Cc1ccc(O)c(O)c1)OC,CASMI_MOL_1076539,0.8551127829520303,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,893.0,COC(=O)C(Cc1ccc(O)c(O)c1)OC,CASMI_MOL_1076539,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.06779661016949153,False,,False,0.0,False,,missed_top10
CASMI2022,208,208,,C=CC(=C)CC=CC(CCC=C(C)C)C(=O)O,CASMI_MOL_1196916,C15H22O2,,235.169023595214,P,[M+H]+,2001,1.0,C=CC(=C)CC=CC(CCC=C(C)C)C(=O)O,CASMI_MOL_1196916,0.8576486065879911,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,C=CC(=C)CC=CC(CCC=C(C)C)C(=O)O,CASMI_MOL_1196916,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,209,209,,COc1cc(CCc2cccc(O)c2)cc(O)c1OC,CASMI_MOL_1196904,C16H18O4,,275.127561614585,P,[M+H]+,2001,1.0,COc1cc(CCc2cccc(O)c2)cc(O)c1OC,CASMI_MOL_1196904,0.8490821966231225,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,COc1cc(CCc2cccc(O)c2)cc(O)c1OC,CASMI_MOL_1196904,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,21,21,,COC(=O)c1cc(OC)c2c(c1-c1c(C(=O)OC)cc(OC)c3c1OCO3)OCO2,CASMI_MOL_1196809,C20H18O10,,419.096457918953,P,[M+H]+,2001,47.0,O=C(O)C=c1c(O)c(O)ccc1=CCC(=O)OC(Cc1ccc(O)c(O)c1)C(=O)O,CASMI_MOL_100151,0.8448119429534076,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,47.0,O=C(O)C=c1c(O)c(O)ccc1=CCC(=O)OC(Cc1ccc(O)c(O)c1)C(=O)O,CASMI_MOL_100151,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.11764705882352941,False,,False,0.0,False,,missed_top10
CASMI2022,210,210,,COc1cc(C=CC(N)=O)ccc1O,CASMI_MOL_1196998,C10H11NO3,,194.081074419737,P,[M+H]+,2001,1942.0,CCN1c2ccccc2C(=O)OC1O,CASMI_MOL_1082507,0.8717407778214696,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1942.0,CCN1c2ccccc2C(=O)OC1O,CASMI_MOL_1082507,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.10909090909090909,False,,False,0.0,False,,missed_top10
CASMI2022,211,211,,O=C1CCCC2C3CCC[N+]4([O-])CCCC(CN12)C34,CASMI_MOL_1196999,C15H24N2O2,,265.190887245176,P,[M+H]+,2001,1938.0,CC(C)C1CN(C(=O)OCC2CCC2)CCC1C#N,CASMI_MOL_1088996,0.8680735270349588,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1938.0,CC(C)C1CN(C(=O)OCC2CCC2)CCC1C#N,CASMI_MOL_1088996,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.10144927536231885,False,,False,0.0,False,,missed_top10
CASMI2022,212,212,,CC(C)CNC(=O)CC(O)c1ccccc1,CASMI_MOL_1197000,C13H19NO2,,222.148667506899,P,[M+H]+,2001,1984.0,Cc1cc(CCOC2CCCCO2)ccn1,CASMI_MOL_1098663,0.849009701181355,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1984.0,Cc1cc(CCOC2CCCCO2)ccn1,CASMI_MOL_1098663,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.078125,False,,False,0.0,False,,missed_top10
CASMI2022,213,213,,COc1cc2c(c(O)c1OC)-c1c(cc(OC)c(OC)c1OC)CC(C)C(C)C2,CASMI_MOL_1197001,C23H30O6,,403.211022742836,P,[M+H]+,2001,361.0,CC(=O)OC1(C(C)=O)CCC2C3CC(CO)c4cc(O)c(O)cc4C3CCC21C,CASMI_MOL_1108242,0.8479393411421464,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,361.0,CC(=O)OC1(C(C)=O)CCC2C3CC(CO)c4cc(O)c(O)cc4C3CCC21C,CASMI_MOL_1108242,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.1232876712328767,False,,False,0.0,False,,missed_top10
CASMI2022,214,214,,COC(=O)c1cccc2oc3cccc(O)c3c(=O)c12,CASMI_MOL_1197002,C15H10O5,,271.059841928281,P,[M+H]+,1846,599.0,Oc1cc2c(o1)-c1c(c(O)c3ccccc3c1O)CO2,CASMI_MOL_1117311,0.8640955178754416,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,599.0,Oc1cc2c(o1)-c1c(c(O)c3ccccc3c1O)CO2,CASMI_MOL_1117311,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.13793103448275862,False,,False,0.0,False,,missed_top10
CASMI2022,215,215,,C=C1CC=CC(CO)C(=O)C=CC(C)(COC(C)=O)CC1O,CASMI_MOL_1197003,C17H24O5,,309.169381324284,P,[M+H]+,2001,542.0,CCOC(=O)C(CC)(Cc1cccc(OC)c1)C(=O)OCC,CASMI_MOL_1119155,0.8489512253547475,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,542.0,CCOC(=O)C(CC)(Cc1cccc(OC)c1)C(=O)OCC,CASMI_MOL_1119155,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.13513513513513514,False,,False,0.0,False,,missed_top10
CASMI2022,216,216,,CC1(C)CCc2oc(=O)c3cccc(O)c3c(=O)c2O1,CASMI_MOL_1197004,C15H14O5,,275.091150535382,P,[M+H]+,2001,598.0,CCc1coc(-c2ccc(OC)c(C=O)c2)c1C(=O)O,CASMI_MOL_1128606,0.8591041788347996,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,598.0,CCc1coc(-c2ccc(OC)c(C=O)c2)c1C(=O)O,CASMI_MOL_1128606,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.09333333333333334,False,,False,0.0,False,,missed_top10
CASMI2022,217,217,,CCCCCCC(O)CC(=O)OC(CCCCCC)CC(=O)OC,CASMI_MOL_1197005,C19H36O5,,367.245134102404,P,[M+Na]+,2001,205.0,CCCCOCC1OC=C(CO)C(OCCCC)C1OCCCC,CASMI_MOL_1134037,0.8486634891673583,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,205.0,CCCCOCC1OC=C(CO)C(OCCCC)C1OCCCC,CASMI_MOL_1134037,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.14754098360655737,False,,False,0.0,False,,missed_top10
CASMI2022,218,218,,O=C(NCc1cccnc1)Nc1ccc([N+](=O)[O-])cc1,CASMI_MOL_1197006,C13H12N4O3,,273.097993820206,P,[M+H]+,2001,925.0,COc1ccc(Cn2ncc3c(=O)[nH][nH]c(=O)c32)cc1,CASMI_MOL_1138969,0.8707295644392241,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,925.0,COc1ccc(Cn2ncc3c(=O)[nH][nH]c(=O)c32)cc1,CASMI_MOL_1138969,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.11594202898550725,False,,False,0.0,False,,missed_top10
CASMI2022,219,219,,CC(C)CCCCCCCCC(=O)NC(CC(=O)O)C(N)=O,CASMI_MOL_1197007,C16H30N2O4,,315.227363745888,P,[M+H]+,2001,1135.0,CC(=O)OC(C)C(C)CC=CCNCNC(=O)OC(C)(C)C,CASMI_MOL_1146332,0.8511902841109915,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1135.0,CC(=O)OC(C)C(C)CC=CCNCNC(=O)OC(C)(C)C,CASMI_MOL_1146332,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.12307692307692308,False,,False,0.0,False,,missed_top10
CASMI2022,22,22,,COc1cc(O)c2c(=O)oc(C)c(C)c2c1C,CASMI_MOL_1196810,C13H14O4,,235.09602715843,P,[M+H]+,2001,1588.0,Cc1c(O)c(O)c(C)c2c1CCC(=O)C(=O)C2,CASMI_MOL_106186,0.8482728504744034,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1588.0,Cc1c(O)c(O)c(C)c2c1CCC(=O)C(=O)C2,CASMI_MOL_106186,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.17391304347826086,False,,False,0.0,False,,missed_top10
CASMI2022,220,220,,CC1(C)CCC=C2C=CC(C(=O)O)CCC21C,CASMI_MOL_1196917,C15H22O2,,235.1689207741,P,[M+H]+,2001,1.0,CC1(C)CCC=C2C=CC(C(=O)O)CCC21C,CASMI_MOL_1196917,0.8511803632715975,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC1(C)CCC=C2C=CC(C(=O)O)CCC21C,CASMI_MOL_1196917,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,221,221,,C=C(C(=O)O)C1(O)CC2(C)C(=CC1=O)C=CC(OC(=O)C=CC=CC(C)CC)C2C,CASMI_MOL_1197008,C24H30O6,,415.211006003416,P,[M+H]+,2001,387.0,CCc1ccc(COC(=O)CCC(=O)OCc2ccc(C(C)(C)OOC)cc2)cc1,CASMI_MOL_1149497,0.8479224496022867,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,387.0,CCc1ccc(COC(=O)CCC(=O)OCc2ccc(C(C)(C)OOC)cc2)cc1,CASMI_MOL_1149497,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.10344827586206896,False,,False,0.0,False,,missed_top10
CASMI2022,222,222,,COC(=O)C(C)CCCC(C)=CCc1c(OC)c(C)c2coc(O)c2c1O,CASMI_MOL_1197009,C21H28O6,,377.195318456245,P,[M+H]+,2001,349.0,CCC(=O)OC1=C(OC)C=C(CCc2ccc(OC)c(OC)c2)CC1OC,CASMI_MOL_1158635,0.8471042632568361,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,349.0,CCC(=O)OC1=C(OC)C=C(CCc2ccc(OC)c(OC)c2)CC1OC,CASMI_MOL_1158635,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.10989010989010989,False,,False,0.0,False,,missed_top10
CASMI2022,223,223,,CCC(C)=CC(C)=CCC(=O)OC1=CC=C2CC(=O)C(=O)CC2(C)C1C,CASMI_MOL_1197010,C22H28O4,,357.205526462194,P,[M+H]+,2001,473.0,COC1c2cc(O)c(C(C)C)cc2C(OC)c2cc(C(C)C)c(O)cc21,CASMI_MOL_1167876,0.8471954654634268,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,473.0,COC1c2cc(O)c(C(C)C)cc2C(OC)c2cc(C(C)C)c(O)cc21,CASMI_MOL_1167876,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.10144927536231885,False,,False,0.0,False,,missed_top10
CASMI2022,224,224,,O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,CASMI_MOL_1197011,C9H10ClN5O2,,256.059356689453,P,[M+H]+,2001,201.0,CCn1nc(-c2ccnn2C)c([N+](=O)[O-])c1Cl,CASMI_MOL_1176924,0.8582653360014909,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,201.0,CCn1nc(-c2ccnn2C)c([N+](=O)[O-])c1Cl,CASMI_MOL_1176924,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.2,False,,False,0.0,False,,missed_top10
CASMI2022,225,225,,COc1c(O)c(OC)c2oc(-c3ccccc3O)cc(=O)c2c1O,CASMI_MOL_1197012,C17H14O7,,331.080666792507,P,[M+H]+,2001,214.0,CC1OC2=C3C(=O)c4cccc(O)c4C(=O)C3OC2(C)C1(O)C=O,CASMI_MOL_1179616,0.8652947018808723,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,214.0,CC1OC2=C3C(=O)c4cccc(O)c4C(=O)C3OC2(C)C1(O)C=O,CASMI_MOL_1179616,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.1917808219178082,False,,False,0.0,False,,missed_top10
CASMI2022,226,226,,CC1CCC2C(C)C(NC(=O)C3OC3C)OC(=O)C12,CASMI_MOL_1197013,C14H21NO4,,268.154041428283,P,[M+H]+,2001,1256.0,CC(C)(C)CCCC(=O)OCCN1C(=O)C=CC1=O,CASMI_MOL_1185769,0.8597141333354363,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1256.0,CC(C)(C)CCCC(=O)OCCN1C(=O)C=CC1=O,CASMI_MOL_1185769,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.09230769230769231,False,,False,0.0,False,,missed_top10
CASMI2022,227,227,,CC(C)C(C)C=CC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C=C1CC3=O,CASMI_MOL_1197014,C28H42O2,,411.3252119159,P,[M+H]+,1329,734.0,CC(C=O)=C(C)CCC(C)C1CCC2C3CCC4C=CCC(=O)C4(C)C3CCC12C,CASMI_MOL_1195465,0.8475752192029234,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,734.0,CC(C=O)=C(C)CCC(C)C1CCC2C3CCC4C=CCC(=O)C4(C)C3CCC12C,CASMI_MOL_1195465,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.20652173913043478,False,,False,0.0,False,,missed_top10
CASMI2022,228,228,,Oc1ccc(C2COc3cc(O)ccc3C2)cc1,CASMI_MOL_1196957,C15H14O3,,243.101499946407,P,[M+H]+,2001,1.0,Oc1ccc(C2COc3cc(O)ccc3C2)cc1,CASMI_MOL_1196957,0.8498821351981705,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,Oc1ccc(C2COc3cc(O)ccc3C2)cc1,CASMI_MOL_1196957,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,23,23,,CC(=CC(=O)O)CCC1(C)C(C)CCC2(C)C(C)=CCCC21,CASMI_MOL_1196811,C20H32O2,,305.24715503306,P,[M+H]+,2001,1916.0,CCCCCCCCCCCc1ccc(C(=O)OC)cc1C,CASMI_MOL_112477,0.8583511224453036,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1916.0,CCCCCCCCCCCc1ccc(C(=O)OC)cc1C,CASMI_MOL_112477,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.11428571428571428,False,,False,0.0,False,,missed_top10
CASMI2022,24,24,,COc1cc2nccc3c4ccccc4n(c1=O)c23,CASMI_MOL_1196813,C15H10N2O2,,251.081286729391,P,[M+H]+,2001,318.0,c1nc2cc(Cc3ccc4ocnc4c3)ccc2o1,CASMI_MOL_118221,0.8489623299449882,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,318.0,c1nc2cc(Cc3ccc4ocnc4c3)ccc2o1,CASMI_MOL_118221,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.12727272727272726,False,,False,0.0,False,,missed_top10
CASMI2022,25,25,,CCC(O)C(O)CC=CCC=CCCCC(N)=O,CASMI_MOL_1196814,C14H25NO3,,256.190347458289,P,[M+H]+,2001,1.0,CCC(O)C(O)CC=CCC=CCCCC(N)=O,CASMI_MOL_1196814,0.8470824349569612,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CCC(O)C(O)CC=CCC=CCCCC(N)=O,CASMI_MOL_1196814,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,26,26,,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccncc2)c1=O,CASMI_MOL_1196815,C14H14N4O3,,287.113248407357,P,[M+H]+,2001,1.0,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccncc2)c1=O,CASMI_MOL_1196815,0.8436597686555092,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccncc2)c1=O,CASMI_MOL_1196815,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,27,27,,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2,CASMI_MOL_1196816,C34H33N3O5,,564.248474121094,P,[M+H]+,2001,1.0,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2,CASMI_MOL_1196816,0.8526569701566383,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2,CASMI_MOL_1196816,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,28,28,,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N,CASMI_MOL_1196817,C22H25N3O2,,386.18316740815,P,[M+Na]+,2001,1.0,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N,CASMI_MOL_1196817,0.8450935984592758,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N,CASMI_MOL_1196817,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,29,29,,CC(=O)NC(CSCC(=O)C12CC(C)(C)CC1=CC(C(=O)O)C2CC(=O)O)C(=O)O,CASMI_MOL_1196818,C20H27NO8S,,442.152698645402,P,[M+H]+,2001,1.0,CC(=O)NC(CSCC(=O)C12CC(C)(C)CC1=CC(C(=O)O)C2CC(=O)O)C(=O)O,CASMI_MOL_1196818,0.7851984142174298,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC(=O)NC(CSCC(=O)C12CC(C)(C)CC1=CC(C(=O)O)C2CC(=O)O)C(=O)O,CASMI_MOL_1196818,0.8909219555472258,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,3,3,,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,CASMI_MOL_1196790,C17H25N3O2S,,336.173416402974,P,[M+H]+,2001,672.0,O=C(C1CCN(Cc2cc(C3CC3)on2)CC1)N1CCSCC1,CASMI_MOL_10001,0.8946572529308799,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,672.0,O=C(C1CCN(Cc2cc(C3CC3)on2)CC1)N1CCSCC1,CASMI_MOL_10001,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.1,False,,False,0.0,False,,missed_top10
CASMI2022,30,30,,O=C(O)CCCCCCCC(O)C(O)CCCC(=O)O,CASMI_MOL_1196819,C14H26O6,,313.162104668711,P,[M+Na]+,2001,1.0,O=C(O)CCCCCCCC(O)C(O)CCCC(=O)O,CASMI_MOL_1196819,0.8831828288380281,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,O=C(O)CCCCCCCC(O)C(O)CCCC(=O)O,CASMI_MOL_1196819,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,31,31,,CN(C(=O)c1ccc(C(C)(C)C)cc1)c1ccccc1,CASMI_MOL_1196820,C18H21NO,,268.169176279556,P,[M+H]+,2001,1.0,CN(C(=O)c1ccc(C(C)(C)C)cc1)c1ccccc1,CASMI_MOL_1196820,0.8467093929598529,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CN(C(=O)c1ccc(C(C)(C)C)cc1)c1ccccc1,CASMI_MOL_1196820,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,32,32,,COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(OC)c3c(=O)c2OC2OC(CO)C(O)C(O)C2O)cc1OC,CASMI_MOL_1196821,C27H32O14,,603.167435039183,P,[M+Na]+,2001,1.0,COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(OC)c3c(=O)c2OC2OC(CO)C(O)C(O)C2O)cc1OC,CASMI_MOL_1196821,0.8462829839359636,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(OC)c3c(=O)c2OC2OC(CO)C(O)C(O)C2O)cc1OC,CASMI_MOL_1196821,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,33,33,,N#CC=C1C=CC(O)CC1OC1OC(CO)C(O)C(O)C1O,CASMI_MOL_1196822,C14H19NO7,,336.10484867596,P,[M+Na]+,2001,160.0,CCCC1(C(=O)NS(=O)(=O)Cc2ccc(F)cc2C)CC1,CASMI_MOL_184957,0.8416063985146122,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,204.0,CCCC1(C(=O)NS(=O)(=O)Cc2ccc(F)cc2C)CC1,CASMI_MOL_184957,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.10126582278481013,False,,True,44.0,False,,missed_top10
CASMI2022,34,34,,CCC(C)=NO,CASMI_MOL_1196823,C4H9NO,,88.075645446777,P,[M+H]+,457,1.0,CCC(C)=NO,CASMI_MOL_1196823,0.8831271738473366,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CCC(C)=NO,CASMI_MOL_1196823,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,35,35,,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)OC12C,CASMI_MOL_1196824,C43H65N5O10,,812.47884213126,P,[M+H]+,233,28.0,CC(=O)OCC1OC(OCCOCCOCCN(CCOCCOCCOC2OC(COC(C)=O)C(C)C(C)C2C)C(=O)OCc2ccccc2)C(C)C(C)C1C,CASMI_MOL_193094,0.2010709781003867,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,,,,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.12213740458015267,False,,False,,False,,missed_top10
CASMI2022,36,36,,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,CASMI_MOL_1196825,C21H19ClN4O4,,449.098083496094,P,[M+Na]+,2001,96.0,O=C1CCC2Oc3ccc4c(c3C=C12)Oc1cc(O)ccc1C41OC(=O)C2=CC=CCC21,CASMI_MOL_193329,0.8355559256562322,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,96.0,O=C1CCC2Oc3ccc4c(c3C=C12)Oc1cc(O)ccc1C41OC(=O)C2=CC=CCC21,CASMI_MOL_193329,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.09259259259259259,False,,False,0.0,False,,missed_top10
